Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495_0233_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495_0233_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476_0029_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476_0029_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_0450_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_0450_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951_0158_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951_0158_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_0304_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_0304_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345_0100_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345_0100_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.208737629504245244513001631764_0156_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.208737629504245244513001631764_0156_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733_0072_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733_0072_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_0434_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_0434_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_0315_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_0315_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367_0304_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367_0304_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_0632_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_0632_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345_0270_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345_0270_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.217697417596902141600884006982_0140_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.217697417596902141600884006982_0140_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0065_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0065_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953_0111_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953_0111_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_0152_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_0152_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_0055_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_0055_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_0264_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_0264_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_0151_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_0151_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.939152384493874708850321969356_0126_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.939152384493874708850321969356_0126_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_0092_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568_0092_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0390_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0390_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.217955041973656886482758642958_0104_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.217955041973656886482758642958_0104_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.259227883564429312164962953756_0066_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.259227883564429312164962953756_0066_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780_0255_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780_0255_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_0270_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_0270_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_0127_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_0127_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_0078_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_0078_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557_0003_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557_0003_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.212346425055214308006918165305_0112_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.212346425055214308006918165305_0112_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_0408_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_0408_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0048_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0048_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.108231420525711026834210228428_0164_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.108231420525711026834210228428_0164_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397_0046_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397_0046_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131_0043_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131_0043_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.216882370221919561230873289517_0171_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.216882370221919561230873289517_0171_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_0076_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_0076_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730_0275_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730_0275_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.259227883564429312164962953756_0162_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.259227883564429312164962953756_0162_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.217589936421986638139451480826_0052_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.217589936421986638139451480826_0052_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_0376_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_0376_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498_0001_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498_0001_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476_0095_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476_0095_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0050_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0050_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0038_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0038_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0417_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0417_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_0236_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_0236_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998_0081_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998_0081_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953_0124_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953_0124_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_0167_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_0167_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_0082_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_0082_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.692598144815688523679745963696_0117_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.692598144815688523679745963696_0117_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_0098_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_0098_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014_0039_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014_0039_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488_0037_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488_0037_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596_0072_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596_0072_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350_0062_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350_0062_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276_0057_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276_0057_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488_0014_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488_0014_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456_0081_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456_0081_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276_0022_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276_0022_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_0002_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_0002_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498_0260_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498_0260_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.227962600322799211676960828223_0173_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.227962600322799211676960828223_0173_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.184412674007117333405073397832_0161_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.184412674007117333405073397832_0161_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_0334_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_0334_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074_0106_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074_0106_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411_0228_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411_0228_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476_0265_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476_0265_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_0164_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_0164_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0413_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0413_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775_0151_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775_0151_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230_0071_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230_0071_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058_0056_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058_0056_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371_0097_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371_0097_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0055_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0055_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191_0197_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191_0197_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411_0303_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411_0303_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.184412674007117333405073397832_0091_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.184412674007117333405073397832_0091_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375_0186_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375_0186_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951_0163_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951_0163_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_0212_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_0212_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_0345_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_0345_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663_0221_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663_0221_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_0112_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_0112_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418_0132_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418_0132_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.692598144815688523679745963696_0051_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.692598144815688523679745963696_0051_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556_0161_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556_0161_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005_0148_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005_0148_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421_0013_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421_0013_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_0228_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_0228_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681_0151_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681_0151_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663_0051_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663_0051_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_0045_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_0045_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_0141_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_0141_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.461155505515403114280165935891_0116_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.461155505515403114280165935891_0116_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345_0086_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345_0086_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.126264578931778258890371755354_0586_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.126264578931778258890371755354_0586_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.216882370221919561230873289517_0082_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.216882370221919561230873289517_0082_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_0413_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_0413_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_0098_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_0098_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311_0143_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311_0143_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.461155505515403114280165935891_0214_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.461155505515403114280165935891_0214_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0424_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0424_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.227885601428639043345478571594_0316_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.227885601428639043345478571594_0316_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_0130_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_0130_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596_0214_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596_0214_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_0376_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_0376_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.259227883564429312164962953756_0167_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.259227883564429312164962953756_0167_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_0130_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_0130_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.404364125369979066736354549484_0070_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.404364125369979066736354549484_0070_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_0102_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_0102_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.208737629504245244513001631764_0193_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.208737629504245244513001631764_0193_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556_0430_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556_0430_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0386_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0386_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456_0115_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456_0115_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_0495_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_0495_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_0400_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_0400_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311_0172_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311_0172_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0419_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0419_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311_0042_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311_0042_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273_0071_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273_0071_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_0414_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_0414_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.281489753704424911132261151767_0053_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.281489753704424911132261151767_0053_mask.png
